-32.03168903084875 78.45879205769734
-19.64485972113272 82.7352812921348
-142.0587875117633 -76.32829284915582
-46.842736750394465 131.38569052487458
-76.20075736775044 159.73858136464656
-31.628271078564296 -26.05515479862015
38.33268918475187 189.75975597103258
-8.74470922205333 115.8278135132125
-98.61157271536936 -126.79840534566966
14.050727896276726 190.18402779469193
170.95442410339467 -165.11663925843345
224.7121943754384 79.64294663621229
133.77834965113482 132.31907837003263
191.82630182782157 199.79741431717736
-92.46005673362157 13.790634679145
-151.9681674459419 -218.4624619213178
79.19438531553868 72.28193142058427
-56.59885276778155 101.163601276875
174.82676970011568 -123.71685931286969
-142.46865024213656 172.14854510167424
-74.79484286089988 137.47789847593936
204.50363971359758 -69.5136051817008
-61.80744191611092 157.45494660468393
38.404207712179186 -83.2451758419057
114.27580247539748 180.84017980693403
168.760464220252 -117.66364656572497
-55.30817511465534 -129.3766888563119
125.03132515141436 124.6838878705895
212.97963651218026 -87.04214338022553
167.2003706193048 187.08307815756638
80.25894650936311 -246.65836118609474
-74.44372541079258 -157.94505296540274
72.13387029694815 163.83906168967297
-233.09545775111206 14.359079919535702
100.84308494834778 241.8854110546947
-173.26004233397902 -10.50126701100885
-149.8748816285747 45.21721601308218
-182.6804934462451 -103.30424984808357
122.24054582242076 -125.39846556664708
220.11038363762833 51.49474657101564
96.6900602737145 226.29122775533318
-202.25212197703163 -207.52797782493232
-121.60964131727215 149.5118913594933
15.42340839857826 -51.033433166313046
219.4172925818106 160.79010459828902
-55.467282750736814 32.3164766915001
-117.10146396243161 -13.438290735825035
32.4496972509221 151.775862017061
-219.7645361889334 228.2525963680464
-238.54877526289124 18.10342304868874
-246.4432325530615 69.90326174700613
187.10386939512625 212.75565026986874
194.1538890267754 -122.5873270501247
141.83313232126903 168.68352705073596
84.62112807978474 -29.394433931296106
12.93124009035688 29.92355319575927
27.520755110911068 -15.41878032285993
-44.08028428615006 231.48981128083517
-123.38364681141218 75.18089224085139
183.9678688666108 -231.4843916528997
218.06494590613022 -235.0852187215744
81.97882456924492 204.15940872429218
158.43150749002592 -29.681643065147966
-170.01046537315534 -0.518821150388419
163.9867956164619 199.46185205360945
-15.308321503675216 235.31186212644218
61.47233641072472 59.21553294582145
60.16523798815831 236.07977587523095
-245.63630089505085 65.87737572504057
69.32697069360404 -1.3754377832320586
230.63638523187421 -190.10146257677795
236.13086287605506 175.22024646481015
38.13584648947801 -214.30390207911194
165.21803881260092 159.34586018852417
81.87597565133444 160.92129491069164
160.49866105076995 75.18302693404297
-146.06188128952508 -73.94458388963145
117.05852924112389 177.38665990672177
41.11519657752467 234.8345687920322
-28.181871750246273 -173.63386584365142
-131.9566146053234 -181.24179023956827
87.5323777416362 -183.86914240428587
24.28608435539661 134.81538640529362
162.00391699885222 -103.30464718775596
92.6830815011698 -115.43347722367758
-200.206396583051 -148.89445003676224
-242.75357444321583 -41.66054891358735
-52.63087309158877 -81.15657792737196
-171.5793254821554 127.37092388019306
-64.5045556375452 129.0989596382954
-96.64252398490285 8.320270652154704
-214.6727826573683 163.03575193608708
-125.40925576452771 -126.33483930125183
-177.34540010079593 -42.515902398761085
-70.64348976590574 102.35272791435409
-65.25665526681169 -125.9628864650289
-202.09406115749806 209.1121137089159
-58.3314688505055 -4.255371955194818
-45.69295997417777 -130.25098636195654
-45.93112958094008 -219.07158286827277
